"","pvt_brood_temp","pvt_egg_temp","fixed_temp","shared_temp","prop_pvt_brood_temp","prop_pvt_egg_temp","count_higher_egg_temp","prop_higer_egg_temp"
"9109",2091,4955,306,521,0.800535987748851,0.904857560262966,1,1
"9110",1668,5054,330,422,0.798086124401914,0.922936449963477,1,1
"9111",1835,4988,322,488,0.789926818768833,0.910883856829803,1,1
"9112",2074,4956,315,520,0.799537393986122,0.905040175310446,1,1
"9113",1759,5023,336,453,0.795207956600362,0.9172753834916,1,1
"9114",1980,4952,307,524,0.79073482428115,0.904309715120526,1,1
"9115",1854,5017,317,459,0.801556420233463,0.91617969320672,1,1
"9116",1749,4984,322,492,0.78045515394913,0.910153396639883,1,1
"9117",1604,5038,328,438,0.785504407443683,0.920014609203798,1,1
"9118",1823,4995,320,481,0.791232638888889,0.912162162162162,1,1
"9119",2042,4938,306,538,0.791472868217054,0.901753104455807,1,1
"9120",1873,5030,340,446,0.807675722294092,0.918553688823959,1,1
"9121",1968,4959,320,517,0.791951710261569,0.905588020452885,1,1
"9122",1908,4970,305,506,0.790389395194698,0.907596785975164,1,1
"9123",1813,4998,304,478,0.791357485814055,0.912710007304602,1,1
"9124",1660,5012,323,464,0.781544256120527,0.915266617969321,1,1
"9125",1870,4990,327,486,0.793718166383701,0.911249086924763,1,1
"9126",1920,5030,325,446,0.811496196111581,0.918553688823959,1,1
"9127",1808,4993,330,483,0.789175032736796,0.911796932067202,1,1
"9128",1740,5018,331,458,0.791628753412193,0.9163623082542,1,1
"9129",1955,4983,323,493,0.798611111111111,0.909970781592403,1,1
"9130",1976,4966,320,510,0.794851166532582,0.906866325785245,1,1
"9131",1711,5053,354,423,0.801780693533271,0.922753834915997,1,1
"9132",1977,4986,309,490,0.801378192136198,0.910518626734843,1,1
"9133",2028,4965,307,511,0.79873966128397,0.906683710737765,1,1
"9134",1960,4960,299,516,0.791599353796446,0.905770635500365,1,1
"9135",1930,4993,318,483,0.79983423124741,0.911796932067202,1,1
"9136",1922,4967,314,509,0.79062114356232,0.907048940832725,1,1
"9137",1789,5045,334,431,0.805855855855856,0.921292914536158,1,1
"9138",1973,4948,319,528,0.788884446221511,0.903579254930606,1,1
"9139",1871,5016,324,460,0.802659802659803,0.91599707815924,1,1
"9140",1779,5004,335,472,0.790315415370946,0.913805697589481,1,1
"9141",1932,4999,320,477,0.801992528019925,0.912892622352082,1,1
"9142",1890,5006,327,470,0.800847457627119,0.914170927684441,1,1
"9143",1887,5001,335,475,0.798899237933954,0.913257852447042,1,1
"9144",1804,5002,335,474,0.791922739244952,0.913440467494522,1,1
"9145",1803,5022,310,454,0.798848028356225,0.91709276844412,1,1
"9146",1811,5006,323,470,0.79395002192021,0.914170927684441,1,1
"9147",1751,5004,317,472,0.787674313990103,0.913805697589481,1,1
"9148",2004,4953,324,523,0.793035219628017,0.904492330168006,1,1
"9149",1901,5003,328,473,0.800758213984836,0.913623082542001,1,1
"9150",1891,4970,312,506,0.788902795160617,0.907596785975164,1,1
"9151",1812,5034,330,442,0.803904170363798,0.919284149013879,1,1
"9152",1807,5001,311,475,0.791849255039439,0.913257852447042,1,1
"9153",1966,4967,316,509,0.794343434343434,0.907048940832725,1,1
"9154",1729,5046,330,430,0.800833719314497,0.921475529583638,1,1
"9155",1742,5050,339,426,0.803505535055351,0.922205989773557,1,1
"9156",1610,5047,339,429,0.789602746444335,0.921658144631118,1,1
"9157",2171,4942,305,534,0.802587800369686,0.902483564645727,1,1
"9158",1907,4962,309,514,0.787691036761669,0.906135865595325,1,1
"9159",1953,4967,319,509,0.793257514216084,0.907048940832725,1,1
"9160",1985,4966,314,510,0.795591182364729,0.906866325785245,1,1
"9161",1757,5030,339,446,0.797548797094871,0.918553688823959,1,1
"9162",1807,5006,315,470,0.79358805445762,0.914170927684441,1,1
"9163",2076,4925,302,551,0.790255043776171,0.899379108838568,1,1
"9164",1937,4948,299,528,0.78580121703854,0.903579254930606,1,1
"9165",1749,5019,327,457,0.79283771532185,0.91654492330168,1,1
"9166",1930,4935,300,541,0.781060299473897,0.901205259313367,1,1
"9167",1892,4967,310,509,0.788004997917534,0.907048940832725,1,1
"9168",2168,4903,315,573,0.790952207223641,0.89536157779401,1,1
"9169",1935,4985,311,491,0.797609233305853,0.910336011687363,1,1
"9170",1735,5003,318,473,0.785778985507246,0.913623082542001,1,1
"9171",1936,5001,323,475,0.802986312733306,0.913257852447042,1,1
"9172",1910,4956,305,520,0.786008230452675,0.905040175310446,1,1
"9173",1771,5032,328,444,0.799548532731377,0.918918918918919,1,1
"9174",1856,4975,305,501,0.787441663131099,0.908509861212564,1,1
"9175",1987,4983,312,493,0.801209677419355,0.909970781592403,1,1
"9176",1735,5020,337,456,0.791875855773619,0.91672753834916,1,1
"9177",1677,5040,333,436,0.793658305726455,0.920379839298758,1,1
"9178",1992,4975,306,501,0.799037304452467,0.908509861212564,1,1
"9179",1985,4960,313,516,0.793682526989204,0.905770635500365,1,1
"9180",2191,4892,307,584,0.78954954954955,0.893352812271731,1,1
"9181",1949,4953,309,523,0.788430420711974,0.904492330168006,1,1
"9182",1797,5042,325,434,0.805468399820708,0.920745069393718,1,1
"9183",2007,4973,318,503,0.799601593625498,0.908144631117604,1,1
"9184",1681,5027,321,449,0.789201877934272,0.918005843681519,1,1
"9185",1801,5023,320,453,0.799023957409051,0.9172753834916,1,1
"9186",1891,5014,320,462,0.803654908627284,0.915631848064281,1,1
"9187",1737,5004,312,472,0.786328655500226,0.913805697589481,1,1
"9188",1860,4993,313,483,0.793854033290653,0.911796932067202,1,1
"9189",1996,4927,295,549,0.784282907662083,0.899744338933528,1,1
"9190",1917,4957,297,519,0.786945812807882,0.905222790357926,1,1
"9191",1937,4948,319,528,0.78580121703854,0.903579254930606,1,1
"9192",1863,4995,318,481,0.794795221843003,0.912162162162162,1,1
"9193",1899,5006,340,470,0.801604052342761,0.914170927684441,1,1
"9194",1724,5056,329,420,0.80410447761194,0.923301680058437,1,1
"9195",1779,5030,334,446,0.799550561797753,0.918553688823959,1,1
"9196",1941,4993,317,483,0.800742574257426,0.911796932067202,1,1
"9197",2059,4967,312,509,0.801791277258567,0.907048940832725,1,1
"9198",1898,5003,316,473,0.800506115563054,0.913623082542001,1,1
"9199",1932,4970,323,506,0.792452830188679,0.907596785975164,1,1
"9200",1757,5010,333,466,0.790373369320738,0.914901387874361,1,1
"9201",2216,4908,300,568,0.795977011494253,0.89627465303141,1,1
"9202",1933,4946,313,530,0.784815265935851,0.903214024835647,1,1
"9203",1831,4977,322,499,0.785836909871245,0.908875091307524,1,1
"9204",1853,4996,325,480,0.794256322331762,0.912344777209642,1,1
"9205",1960,4965,313,511,0.793201133144476,0.906683710737765,1,1
"9206",1678,5039,329,437,0.79338061465721,0.920197224251278,1,1
"9207",1818,5037,326,439,0.805494018608773,0.919831994156318,1,1
"9208",1955,4957,305,519,0.790218270008084,0.905222790357926,1,1
"9209",1916,4928,294,548,0.777597402597403,0.899926953981008,1,1
"9210",1937,4981,323,495,0.796463815789474,0.909605551497443,1,1
"9211",1606,5078,352,398,0.801397205588822,0.927319211102995,1,1
"9212",2179,4938,315,538,0.801987486198013,0.901753104455807,1,1
"9213",1766,5040,335,436,0.801998183469573,0.920379839298758,1,1
"9214",1830,5014,325,462,0.798429319371728,0.915631848064281,1,1
"9215",2050,4983,316,493,0.806134486826583,0.909970781592403,1,1
"9216",1783,4980,304,496,0.78236068451075,0.909422936449964,1,1
"9217",1970,4993,316,483,0.803098247044435,0.911796932067202,1,1
"9218",1798,4976,315,500,0.782419495213229,0.908692476260044,1,1
"9219",1748,5030,315,446,0.796718322698268,0.918553688823959,1,1
"9220",2031,4994,323,482,0.808197373656984,0.911979547114682,1,1
"9221",1936,4993,315,483,0.800330715171559,0.911796932067202,1,1
"9222",2057,4959,306,517,0.799145299145299,0.905588020452885,1,1
"9223",1983,5002,327,474,0.807081807081807,0.913440467494522,1,1
"9224",2003,4954,306,522,0.793267326732673,0.904674945215486,1,1
"9225",1827,5000,311,476,0.793313069908815,0.913075237399562,1,1
"9226",1802,5020,327,456,0.798051372896369,0.91672753834916,1,1
"9227",2071,4920,304,556,0.788351732013704,0.898466033601169,1,1
"9228",2041,4953,296,523,0.796021840873635,0.904492330168006,1,1
"9229",2259,4937,310,539,0.807362401715511,0.901570489408327,1,1
"9230",1950,4962,310,514,0.791396103896104,0.906135865595325,1,1
"9231",2030,4972,314,504,0.801104972375691,0.907962016070124,1,1
"9232",1818,4995,309,481,0.79077859939104,0.912162162162162,1,1
"9233",1762,5032,328,444,0.798730734360834,0.918918918918919,1,1
"9234",1860,4995,325,481,0.794532251174712,0.912162162162162,1,1
"9235",1528,5099,364,377,0.802099737532808,0.931154127100073,1,1
"9236",2096,4927,298,549,0.792438563327032,0.899744338933528,1,1
"9237",1918,5001,314,475,0.801504387797743,0.913257852447042,1,1
"9238",1801,5023,320,453,0.799023957409051,0.9172753834916,1,1
"9239",2014,4974,317,502,0.800476947535771,0.908327246165084,1,1
"9240",1837,5005,323,471,0.795927209705373,0.913988312636961,1,1
"9241",1693,5040,313,436,0.795209018318459,0.920379839298758,1,1
"9242",1673,5023,319,453,0.78692380056444,0.9172753834916,1,1
"9243",1754,5049,339,427,0.804218248509858,0.922023374726077,1,1
"9244",1874,5012,329,464,0.801539777587682,0.915266617969321,1,1
"9245",1680,5016,317,460,0.785046728971963,0.91599707815924,1,1
"9246",1837,4979,321,497,0.787060839760069,0.909240321402484,1,1
"9247",1938,4955,317,521,0.788125254168361,0.904857560262966,1,1
"9248",1937,5021,331,455,0.809782608695652,0.91691015339664,1,1
"9249",1817,5004,307,472,0.793796417649629,0.913805697589481,1,1
"9250",1855,4963,324,513,0.783361486486487,0.906318480642805,1,1
"9251",1987,4965,316,511,0.795436349079263,0.906683710737765,1,1
"9252",2008,5013,325,463,0.812626467017402,0.915449233016801,1,1
"9253",1759,5017,339,459,0.793056807935077,0.91617969320672,1,1
"9254",2095,4984,319,492,0.809818322381136,0.910153396639883,1,1
"9255",1824,4983,308,493,0.787224859732413,0.909970781592403,1,1
"9256",1786,5022,334,454,0.797321428571429,0.91709276844412,1,1
"9257",1821,5008,310,468,0.795543905635649,0.914536157779401,1,1
"9258",1882,5001,335,475,0.798472634705134,0.913257852447042,1,1
"9259",1887,5006,323,470,0.800593975392448,0.914170927684441,1,1
"9260",1935,4960,311,516,0.789473684210526,0.905770635500365,1,1
"9261",1885,4977,322,499,0.790687919463087,0.908875091307524,1,1
"9262",1926,4983,325,493,0.796196775527077,0.909970781592403,1,1
"9263",1981,4963,298,513,0.794306335204491,0.906318480642805,1,1
"9264",1861,5002,321,474,0.797002141327623,0.913440467494522,1,1
"9265",2064,4969,309,507,0.802800466744457,0.907414170927684,1,1
"9266",1765,5026,336,450,0.796839729119639,0.917823228634039,1,1
"9267",1787,5020,317,456,0.796700847079804,0.91672753834916,1,1
"9268",1994,4917,305,559,0.781041911476694,0.897918188458729,1,1
"9269",1803,5014,324,462,0.796026490066225,0.915631848064281,1,1
"9270",1486,5076,338,400,0.787910922587487,0.926953981008035,1,1
"9271",1792,5020,321,456,0.797153024911032,0.91672753834916,1,1
"9272",1925,4978,313,498,0.794469665703673,0.909057706355004,1,1
"9273",2072,4964,321,512,0.801857585139319,0.906501095690285,1,1
"9274",1939,4997,315,479,0.801902398676592,0.912527392257122,1,1
"9275",2090,4967,308,509,0.804155444401693,0.907048940832725,1,1
"9276",1769,5022,316,454,0.795771479982006,0.91709276844412,1,1
"9277",1540,5031,324,445,0.775818639798489,0.918736303871439,1,1
"9278",1771,4962,313,514,0.775054704595186,0.906135865595325,1,1
"9279",1921,4983,317,493,0.795774647887324,0.909970781592403,1,1
"9280",2031,4956,319,520,0.796158369266954,0.905040175310446,1,1
"9281",1909,4996,328,480,0.799079112599414,0.912344777209642,1,1
"9282",1570,5039,322,437,0.782262082710513,0.920197224251278,1,1
"9283",1992,4949,300,527,0.790789996030171,0.903761869978086,1,1
"9284",1782,5010,322,466,0.79270462633452,0.914901387874361,1,1
"9285",1868,4993,321,483,0.794555508294343,0.911796932067202,1,1
"9286",1846,5029,329,447,0.805058874836459,0.918371073776479,1,1
"9287",1750,5016,317,460,0.791855203619909,0.91599707815924,1,1
"9288",1822,4995,314,481,0.791141988710378,0.912162162162162,1,1
"9289",1774,5034,338,442,0.800541516245487,0.919284149013879,1,1
"9290",1757,5012,331,464,0.791085096803242,0.915266617969321,1,1
"9291",1857,5011,330,465,0.799741602067183,0.915084002921841,1,1
"9292",1836,4967,316,509,0.782942430703625,0.907048940832725,1,1
"9293",1965,4952,308,524,0.789473684210526,0.904309715120526,1,1
"9294",1949,4946,309,530,0.786204114562324,0.903214024835647,1,1
"9295",1908,4970,316,506,0.790389395194698,0.907596785975164,1,1
"9296",1811,4978,297,498,0.784322217410134,0.909057706355004,1,1
"9297",1871,5009,322,467,0.800256629597947,0.914718772826881,1,1
"9298",1653,5026,335,450,0.78601997146933,0.917823228634039,1,1
"9299",2024,4940,298,536,0.790625,0.902118334550767,1,1
"9300",1953,5028,325,448,0.813411078717201,0.918188458728999,1,1
"9301",1737,5009,323,467,0.788112522686025,0.914718772826881,1,1
"9302",1864,4992,326,484,0.793867120954003,0.911614317019722,1,1
"9303",1832,5015,322,461,0.798953336240733,0.91581446311176,1,1
"9304",1885,4968,317,508,0.787714166318429,0.907231555880205,1,1
"9305",1755,5019,327,457,0.793399638336347,0.91654492330168,1,1
"9306",2029,4957,306,519,0.796310832025118,0.905222790357926,1,1
"9307",1645,5046,336,430,0.792771084337349,0.921475529583638,1,1
"9308",1959,5010,324,466,0.807835051546392,0.914901387874361,1,1
"9309",2002,4961,303,515,0.795391338895511,0.905953250547845,1,1
"9310",1970,4981,307,495,0.799188640973631,0.909605551497443,1,1
"9311",1830,4990,328,486,0.790155440414508,0.911249086924763,1,1
"9312",1813,4984,310,492,0.786550976138829,0.910153396639883,1,1
"9313",1893,5033,326,443,0.810359589041096,0.919101533966399,1,1
"9314",2074,4973,307,503,0.804811796662786,0.908144631117604,1,1
"9315",1868,4986,314,490,0.792196776929601,0.910518626734843,1,1
"9316",1871,5003,335,473,0.79820819112628,0.913623082542001,1,1
"9317",1763,4989,313,487,0.783555555555556,0.911066471877283,1,1
"9318",2083,4965,315,511,0.803006939090208,0.906683710737765,1,1
"9319",2011,4941,292,535,0.789866457187746,0.902300949598247,1,1
"9320",1804,5001,302,475,0.791575252303642,0.913257852447042,1,1
"9321",1890,4981,303,495,0.792452830188679,0.909605551497443,1,1
"9322",1773,4982,318,494,0.782090868989854,0.909788166544923,1,1
"9323",1952,4992,326,484,0.801313628899836,0.911614317019722,1,1
"9324",1963,4983,319,493,0.799267100977199,0.909970781592403,1,1
"9325",1884,5006,319,470,0.800339847068819,0.914170927684441,1,1
"9326",1552,5056,349,420,0.787018255578093,0.923301680058437,1,1
"9327",1753,5017,323,459,0.79249547920434,0.91617969320672,1,1
"9328",1668,5033,338,443,0.790146849834202,0.919101533966399,1,1
"9329",1938,5006,311,470,0.804817275747508,0.914170927684441,1,1
"9330",1950,4963,306,513,0.791717417783191,0.906318480642805,1,1
"9331",1513,5065,343,411,0.786382536382536,0.924945215485756,1,1
"9332",1833,5044,333,432,0.809271523178808,0.921110299488678,1,1
"9333",1817,4990,326,486,0.788970907511941,0.911249086924763,1,1
"9334",2197,4902,297,574,0.792854565138939,0.89517896274653,1,1
"9335",2104,4964,309,512,0.804281345565749,0.906501095690285,1,1
"9336",1684,5046,338,430,0.796594134342479,0.921475529583638,1,1
"9337",1782,5027,326,449,0.798744957418198,0.918005843681519,1,1
"9338",1983,4961,317,515,0.793835068054444,0.905953250547845,1,1
"9339",1894,5000,318,476,0.79915611814346,0.913075237399562,1,1
"9340",2009,4968,319,508,0.798172427493047,0.907231555880205,1,1
"9341",1937,4972,321,504,0.793527242933224,0.907962016070124,1,1
"9342",1736,5001,322,475,0.785165083672546,0.913257852447042,1,1
"9343",1686,5052,345,424,0.799052132701422,0.922571219868517,1,1
"9344",1993,5001,326,475,0.807536466774716,0.913257852447042,1,1
"9345",1732,5043,333,433,0.8,0.920927684441198,1,1
"9346",1924,4966,319,510,0.790468364831553,0.906866325785245,1,1
"9347",1937,5001,314,475,0.803067993366501,0.913257852447042,1,1
"9348",1803,5002,325,474,0.791831357048748,0.913440467494522,1,1
"9349",2013,4960,317,516,0.795966785290629,0.905770635500365,1,1
"9350",1878,5032,332,444,0.808785529715762,0.918918918918919,1,1
"9351",1685,5042,337,434,0.795186408683341,0.920745069393718,1,1
"9352",1583,5063,343,413,0.793086172344689,0.924579985390796,1,1
"9353",1940,4957,312,519,0.788938592923953,0.905222790357926,1,1
"9354",1819,4986,323,490,0.787786920744911,0.910518626734843,1,1
"9355",1795,5026,335,450,0.799554565701559,0.917823228634039,1,1
"9356",1816,5016,338,460,0.797891036906854,0.91599707815924,1,1
"9357",1625,5021,340,455,0.78125,0.91691015339664,1,1
"9358",2120,4969,321,507,0.807004187285877,0.907414170927684,1,1
"9359",1871,4956,315,520,0.782517774989544,0.905040175310446,1,1
"9360",1536,5076,353,400,0.793388429752066,0.926953981008035,1,1
"9361",1574,5022,326,454,0.776134122287968,0.91709276844412,1,1
"9362",2146,4945,297,531,0.801643630930146,0.903031409788167,1,1
"9363",1804,5001,312,475,0.791575252303642,0.913257852447042,1,1
"9364",1837,5009,322,467,0.797309027777778,0.914718772826881,1,1
"9365",1782,4988,327,488,0.785022026431718,0.910883856829803,1,1
"9366",1703,5029,327,447,0.792093023255814,0.918371073776479,1,1
"9367",1851,4999,329,477,0.795103092783505,0.912892622352082,1,1
"9368",1968,4951,306,525,0.789410348977136,0.904127100073046,1,1
"9369",1857,4976,320,500,0.787865931268562,0.908692476260044,1,1
"9370",1848,4989,322,487,0.791434689507495,0.911066471877283,1,1
"9371",1863,5016,333,460,0.801980198019802,0.91599707815924,1,1
"9372",1843,5012,324,464,0.798872995231903,0.915266617969321,1,1
"9373",1799,4986,323,490,0.785932721712538,0.910518626734843,1,1
"9374",1707,5016,346,460,0.78772496538994,0.91599707815924,1,1
"9375",1924,4984,334,492,0.79635761589404,0.910153396639883,1,1
"9376",1891,5013,325,463,0.803313508920986,0.915449233016801,1,1
"9377",1786,5009,324,467,0.792720816688859,0.914718772826881,1,1
"9378",1767,5051,329,425,0.806113138686131,0.922388604821037,1,1
"9379",1925,4980,320,496,0.795125980999587,0.909422936449964,1,1
"9380",1710,5046,337,430,0.799065420560748,0.921475529583638,1,1
"9381",1641,5056,337,420,0.796215429403202,0.923301680058437,1,1
"9382",1662,5046,326,430,0.794455066921606,0.921475529583638,1,1
"9383",1574,5046,330,430,0.785429141716567,0.921475529583638,1,1
"9384",1959,4962,310,514,0.792155276991508,0.906135865595325,1,1
"9385",1888,5029,324,447,0.808565310492505,0.918371073776479,1,1
"9386",1990,4981,318,495,0.800804828973843,0.909605551497443,1,1
"9387",1910,4986,308,490,0.795833333333333,0.910518626734843,1,1
"9388",1735,5008,328,468,0.787562414888788,0.914536157779401,1,1
"9389",1698,5021,325,455,0.788666976312123,0.91691015339664,1,1
"9390",2092,4949,312,527,0.798778159602902,0.903761869978086,1,1
"9391",1833,4979,297,497,0.786695278969957,0.909240321402484,1,1
"9392",1813,5003,321,473,0.793088363954506,0.913623082542001,1,1
"9393",1892,4993,326,483,0.796631578947368,0.911796932067202,1,1
"9394",2062,4951,301,525,0.797062234248164,0.904127100073046,1,1
"9395",1866,4998,321,478,0.796075085324232,0.912710007304602,1,1
"9396",1749,5039,335,437,0.800091491308326,0.920197224251278,1,1
"9397",1850,4986,316,490,0.790598290598291,0.910518626734843,1,1
"9398",1823,4987,321,489,0.788494809688581,0.910701241782323,1,1
"9399",1996,4970,318,506,0.797761790567546,0.907596785975164,1,1
"9400",2047,4931,304,545,0.789737654320988,0.900474799123448,1,1
"9401",1750,5015,320,461,0.791497060153777,0.91581446311176,1,1
"9402",1795,5025,320,451,0.79919857524488,0.91764061358656,1,1
"9403",1639,5092,363,384,0.810182896688087,0.929875821767714,1,1
"9404",1928,4958,305,518,0.788225674570728,0.905405405405405,1,1
"9405",2123,4933,309,543,0.796324081020255,0.900840029218408,1,1
"9406",2117,4986,316,490,0.812044495588799,0.910518626734843,1,1
"9407",1867,4988,317,488,0.792781316348195,0.910883856829803,1,1
"9408",1717,5042,336,434,0.798233379823338,0.920745069393718,1,1
"9409",1889,4984,315,492,0.793364132717346,0.910153396639883,1,1
"9410",1762,5005,322,471,0.789072995969548,0.913988312636961,1,1
"9411",2050,4955,307,521,0.797355114741346,0.904857560262966,1,1
"9412",2044,4965,314,511,0.8,0.906683710737765,1,1
"9413",1787,4991,307,485,0.786531690140845,0.911431701972243,1,1
"9414",1602,5077,354,399,0.800599700149925,0.927136596055515,1,1
"9415",2010,4938,313,538,0.788854003139717,0.901753104455807,1,1
"9416",1828,4982,319,494,0.787252368647718,0.909788166544923,1,1
"9417",1817,5008,338,468,0.795185995623632,0.914536157779401,1,1
"9418",1929,5012,313,464,0.806101128290848,0.915266617969321,1,1
"9419",1797,5001,340,475,0.790933098591549,0.913257852447042,1,1
"9420",2088,4961,312,515,0.802151363810987,0.905953250547845,1,1
"9421",1873,5012,316,464,0.80145485665383,0.915266617969321,1,1
"9422",1910,5003,319,473,0.801510700797314,0.913623082542001,1,1
"9423",1789,4989,317,487,0.786028119507909,0.911066471877283,1,1
"9424",2114,4948,300,528,0.800151400454201,0.903579254930606,1,1
"9425",1707,5027,328,449,0.791743970315399,0.918005843681519,1,1
"9426",1996,4955,326,521,0.79300754866905,0.904857560262966,1,1
"9427",2050,4974,312,502,0.803291536050157,0.908327246165084,1,1
"9428",1914,4997,314,479,0.799832845800251,0.912527392257122,1,1
"9429",2132,4928,293,548,0.795522388059702,0.899926953981008,1,1
"9430",1756,5027,321,449,0.796371882086168,0.918005843681519,1,1
"9431",2038,4962,306,514,0.79858934169279,0.906135865595325,1,1
"9432",1990,4976,311,500,0.799196787148594,0.908692476260044,1,1
"9433",1913,4999,323,477,0.800418410041841,0.912892622352082,1,1
"9434",1987,4974,301,502,0.798312575331458,0.908327246165084,1,1
"9435",2052,4933,291,543,0.790751445086705,0.900840029218408,1,1
"9436",1669,5055,329,421,0.798564593301435,0.923119065010957,1,1
"9437",1982,4974,330,502,0.797906602254428,0.908327246165084,1,1
"9438",1871,5007,322,469,0.79957264957265,0.914353542731921,1,1
"9439",1917,4981,327,495,0.794776119402985,0.909605551497443,1,1
"9440",2102,4936,297,540,0.795609386828161,0.901387874360847,1,1
"9441",1900,4960,309,516,0.786423841059603,0.905770635500365,1,1
"9442",2113,4925,303,551,0.793168168168168,0.899379108838568,1,1
"9443",1907,4987,316,489,0.795909849749583,0.910701241782323,1,1
"9444",2019,5013,322,463,0.813456889605157,0.915449233016801,1,1
"9445",2132,4963,310,513,0.806049149338374,0.906318480642805,1,1
"9446",1684,5029,326,447,0.79023932426091,0.918371073776479,1,1
"9447",1666,5036,348,440,0.791073124406458,0.919649379108839,1,1
"9448",1937,4990,314,486,0.799422203879488,0.911249086924763,1,1
"9449",1618,5054,340,422,0.793137254901961,0.922936449963477,1,1
"9450",1979,4991,320,485,0.803165584415584,0.911431701972243,1,1
"9451",1820,5015,340,461,0.797895659798334,0.91581446311176,1,1
"9452",1694,5036,343,440,0.793814432989691,0.919649379108839,1,1
"9453",1776,5034,316,442,0.800721370604148,0.919284149013879,1,1
"9454",1731,5051,326,425,0.802875695732839,0.922388604821037,1,1
"9455",1887,4998,330,478,0.797885835095137,0.912710007304602,1,1
"9456",2073,4948,308,528,0.797001153402538,0.903579254930606,1,1
"9457",1723,5040,335,436,0.798054654932839,0.920379839298758,1,1
"9458",2000,4960,312,516,0.794912559618442,0.905770635500365,1,1
"9459",2036,4983,330,493,0.805061289047054,0.909970781592403,1,1
"9460",1621,5039,320,437,0.787657920310982,0.920197224251278,1,1
"9461",1972,4992,311,484,0.802931596091205,0.911614317019722,1,1
"9462",1866,4992,322,484,0.794042553191489,0.911614317019722,1,1
"9463",1923,4997,310,479,0.800582847626978,0.912527392257122,1,1
"9464",1836,4975,325,501,0.785622593068036,0.908509861212564,1,1
"9465",1934,4981,308,495,0.796212433100041,0.909605551497443,1,1
"9466",1954,4995,322,481,0.802464065708419,0.912162162162162,1,1
"9467",1991,4958,306,518,0.793543244320446,0.905405405405405,1,1
"9468",1974,4996,319,480,0.80440097799511,0.912344777209642,1,1
"9469",1732,5028,327,448,0.794495412844037,0.918188458728999,1,1
"9470",1846,4971,321,505,0.785197788175245,0.907779401022644,1,1
"9471",1780,5018,319,458,0.795352993744415,0.9163623082542,1,1
"9472",1828,5013,321,463,0.797904845045831,0.915449233016801,1,1
"9473",1972,5000,321,476,0.805555555555556,0.913075237399562,1,1
"9474",1642,5029,334,447,0.786022020105314,0.918371073776479,1,1
"9475",1645,5031,342,445,0.787081339712919,0.918736303871439,1,1
"9476",1896,4958,310,518,0.785418392709196,0.905405405405405,1,1
"9477",1866,5015,317,461,0.801890846583584,0.91581446311176,1,1
"9478",1912,4963,309,513,0.788453608247423,0.906318480642805,1,1
"9479",1833,5006,331,470,0.795918367346939,0.914170927684441,1,1
"9480",2015,4981,321,495,0.802788844621514,0.909605551497443,1,1
"9481",1811,5017,337,459,0.797797356828194,0.91617969320672,1,1
"9482",1766,4989,315,487,0.783843763870395,0.911066471877283,1,1
"9483",1932,5034,329,442,0.813816343723673,0.919284149013879,1,1
"9484",2179,4943,313,533,0.803466076696165,0.902666179693207,1,1
"9485",2111,4947,310,529,0.799621212121212,0.903396639883126,1,1
"9486",2010,4957,320,519,0.794780545670225,0.905222790357926,1,1
"9487",1875,4991,302,485,0.794491525423729,0.911431701972243,1,1
"9488",1856,5030,335,446,0.806255430060817,0.918553688823959,1,1
"9489",1976,4998,330,478,0.80521597392013,0.912710007304602,1,1
"9490",1538,5046,330,430,0.78150406504065,0.921475529583638,1,1
"9491",1807,4973,300,503,0.782251082251082,0.908144631117604,1,1
"9492",1819,5000,316,476,0.792592592592593,0.913075237399562,1,1
"9493",1839,5007,335,469,0.796793760831889,0.914353542731921,1,1
"9494",1814,4999,326,477,0.791793976429507,0.912892622352082,1,1
"9495",2038,4983,328,493,0.805215329909127,0.909970781592403,1,1
"9496",1852,4989,318,487,0.791791363830697,0.911066471877283,1,1
"9497",1761,5011,328,465,0.791105121293801,0.915084002921841,1,1
"9498",1759,5019,320,457,0.793772563176895,0.91654492330168,1,1
"9499",1943,4985,308,491,0.798274445357436,0.910336011687363,1,1
"9500",1595,5047,334,429,0.78804347826087,0.921658144631118,1,1
"9501",1872,5013,333,463,0.801713062098501,0.915449233016801,1,1
"9502",1862,4996,333,480,0.795046968403074,0.912344777209642,1,1
"9503",1905,4997,311,479,0.799077181208054,0.912527392257122,1,1
"9504",1742,4978,322,498,0.777678571428571,0.909057706355004,1,1
"9505",1859,4993,321,483,0.793766011955593,0.911796932067202,1,1
"9506",1545,5073,350,403,0.793121149897331,0.926406135865595,1,1
"9507",1767,5036,336,440,0.800634345265066,0.919649379108839,1,1
"9508",1810,5029,343,447,0.801949490474081,0.918371073776479,1,1
"9509",1996,4946,305,530,0.790182106096595,0.903214024835647,1,1
"9510",2007,4989,314,487,0.804731355252606,0.911066471877283,1,1
"9511",2009,4953,313,523,0.793443917851501,0.904492330168006,1,1
"9512",1785,5039,337,437,0.803330333033303,0.920197224251278,1,1
"9513",1705,5029,323,447,0.79228624535316,0.918371073776479,1,1
"9514",1856,5014,326,462,0.800690250215703,0.915631848064281,1,1
"9515",1775,5032,316,444,0.7999098693105,0.918918918918919,1,1
"9516",1725,5012,337,464,0.788031064412974,0.915266617969321,1,1
"9517",1621,5039,342,437,0.787657920310982,0.920197224251278,1,1
